stroke_data:
-0.0284, 0.0865, 0.1495
-0.0139, 0.1032, 0.1510
-0.0022, 0.1259, 0.1555
0.0059, 0.1479, 0.1623
0.0110, 0.1711, 0.1720
0.0162, 0.1949, 0.1847
0.0231, 0.2193, 0.1985
0.0295, 0.2419, 0.2153
0.0376, 0.2669, 0.2339
0.0462, 0.2913, 0.2530
0.0555, 0.3086, 0.2727
0.0660, 0.3224, 0.2924
0.0764, 0.3404, 0.3139
0.0880, 0.3524, 0.3366
0.1002, 0.3569, 0.3616
0.1130, 0.3542, 0.3883
0.1264, 0.3481, 0.4169
0.1416, 0.3379, 0.4483
0.1608, 0.3247, 0.4851
0.1865, 0.3080, 0.5265
0.2210, 0.2790, 0.5744
0.2626, 0.2429, 0.6293
0.3129, 0.2016, 0.6919
0.3750, 0.1585, 0.7650
0.4477, 0.1277, 0.8499
0.5274, 0.1028, 0.9453
0.6159, 0.0644, 1.0524
0.7143, 0.0183, 1.1713
0.8216, -0.0277, 1.3020
0.9360, -0.0873, 1.4467
1.0573, -0.1709, 1.6085
1.1869, -0.2791, 1.7931
1.3276, -0.4091, 2.0082
1.4854, -0.5385, 2.2615
1.6625, -0.6361, 2.5588
1.8549, -0.7016, 2.9025
2.0631, -0.7587, 3.2926
2.2883, -0.8312, 3.7295
2.5341, -0.9301, 4.2117
2.8075, -1.0471, 4.7367
3.1161, -1.1806, 5.3052
3.4698, -1.3276, 5.9171
3.8723, -1.4581, 6.5671
4.3241, -1.5722, 7.2506
4.8246, -1.6817, 7.9646
5.3697, -1.7887, 8.7026
5.9547, -1.8958, 9.4589
6.5825, -2.0375, 10.2286
7.2579, -2.2320, 11.0101
7.9896, -2.4483, 11.8045
8.7794, -2.6410, 12.6141
9.6191, -2.7780, 13.4408
10.4993, -2.8886, 14.2839
11.4101, -2.9834, 15.1417
12.3466, -3.0617, 16.0130
13.3078, -3.1154, 16.8995
14.2895, -3.1239, 17.8007
15.2959, -3.1048, 18.7172
16.3269, -3.0281, 19.6466
17.3773, -2.9116, 20.5824
18.4459, -2.7123, 21.5218
19.5297, -2.4896, 22.4564
20.6247, -2.2522, 23.3782
21.7338, -2.0083, 24.2800
22.8611, -1.7509, 25.1565
23.9960, -1.4689, 25.9979
25.1262, -1.1475, 26.7975
26.2535, -0.8309, 27.5532
27.3854, -0.5729, 28.2613
28.5262, -0.3743, 28.9249
29.6834, -0.1902, 29.5438
30.8594, -0.0080, 30.1234
32.0588, 0.2183, 30.6648
33.2824, 0.4868, 31.1629
34.5252, 0.7653, 31.6145
35.7799, 0.9963, 32.0163
37.0409, 1.2085, 32.3594
38.3120, 1.3667, 32.6397
39.5936, 1.4515, 32.8536
40.8870, 1.4665, 33.0013
42.1933, 1.4111, 33.0826
