stroke_data:
0.2898, 0.6106, -0.2618
0.3198, 0.6553, -0.2726
0.3493, 0.7147, -0.2816
0.3805, 0.7817, -0.2871
0.4135, 0.8517, -0.2891
0.4441, 0.9328, -0.2864
0.4730, 1.0192, -0.2773
0.5013, 1.1056, -0.2622
0.5278, 1.1990, -0.2396
0.5544, 1.2989, -0.2099
0.5803, 1.3923, -0.1749
0.6057, 1.4828, -0.1388
0.6304, 1.5756, -0.1026
0.6552, 1.6744, -0.0676
0.6841, 1.7784, -0.0362
0.7165, 1.8853, -0.0082
0.7541, 1.9969, 0.0179
0.7924, 2.1361, 0.0423
0.8295, 2.2642, 0.0691
0.8625, 2.3599, 0.1029
0.8913, 2.4452, 0.1467
0.9185, 2.5175, 0.2028
0.9462, 2.5587, 0.2736
0.9744, 2.5805, 0.3608
1.0033, 2.5865, 0.4685
1.0345, 2.5696, 0.6015
1.0687, 2.5421, 0.7633
1.1046, 2.4777, 0.9590
1.1429, 2.3722, 1.1953
1.1876, 2.2432, 1.4750
1.2411, 2.0942, 1.8023
1.3023, 1.9300, 2.1724
1.3675, 1.7282, 2.5841
1.4363, 1.4971, 3.0364
1.5063, 1.2584, 3.5256
1.5780, 1.0085, 4.0512
1.6538, 0.7392, 4.6091
1.7326, 0.4383, 5.1969
1.8143, 0.1080, 5.8111
1.8977, -0.2370, 6.4470
1.9829, -0.5931, 7.1000
2.0740, -0.9598, 7.7688
2.1733, -1.3452, 8.4499
2.2855, -1.7606, 9.1440
2.4130, -2.1842, 9.8474
2.5557, -2.6096, 10.5585
2.7155, -3.0408, 11.2754
2.8887, -3.4539, 11.9953
3.0702, -3.8499, 12.7151
3.2516, -4.2512, 13.4309
3.4267, -4.6637, 14.1378
3.5934, -5.0955, 14.8342
3.7544, -5.5385, 15.5212
3.9135, -5.9703, 16.1947
4.0698, -6.3886, 16.8524
4.2178, -6.8069, 17.4924
4.3505, -7.2329, 18.1113
4.4616, -7.6647, 18.7103
4.5503, -8.0778, 19.2922
4.6167, -8.4398, 19.8595
4.6609, -8.7607, 20.4115
4.6833, -9.0604, 20.9454
4.6840, -9.3291, 21.4592
4.6677, -9.5461, 21.9502
4.6402, -9.7215, 22.4136
4.6010, -9.8751, 22.8435
4.5512, -10.0194, 23.2365
4.4909, -10.1683, 23.5884
4.4171, -10.2956, 23.8939
4.3327, -10.4111, 24.1508
4.2424, -10.5342, 24.3600
4.1516, -10.6655, 24.5218
4.0642, -10.7963, 24.6377
3.9816, -10.9218, 24.7103
3.9060, -11.0414, 24.7441
3.8375, -11.1522, 24.7439
3.7754, -11.2331, 24.7143
3.7197, -11.2787, 24.6595
3.6659, -11.2897, 24.5812
3.6138, -11.2773, 24.4812
3.5669, -11.2449, 24.3589
3.5312, -11.2008, 24.2154
3.5108, -11.1584, 24.0515
3.5098, -11.1207, 23.8693
3.5298, -11.0848, 23.6760
3.5745, -11.0436, 23.4762
3.6451, -10.9813, 23.2776
3.7432, -10.8967, 23.0849
3.8730, -10.8226, 22.9004
4.0392, -10.7814, 22.7258
4.2465, -10.7519, 22.5642
4.5002, -10.7266, 22.4184
4.8037, -10.7247, 22.2902
5.1618, -10.7445, 22.1785
5.5751, -10.7732, 22.0838
6.0435, -10.7948, 22.0061
6.5630, -10.8070, 21.9401
7.1283, -10.8339, 21.8812
7.7341, -10.8918, 21.8258
8.3786, -10.9792, 21.7727
9.0571, -11.0841, 21.7209
9.7650, -11.1855, 21.6684
10.4911, -11.2758, 21.6142
11.2248, -11.3478, 21.5576
11.9591, -11.3923, 21.4987
12.6911, -11.4081, 21.4368
13.4213, -11.4032, 21.3738
14.1521, -11.3996, 21.3096
14.8875, -11.3907, 21.2448
15.6342, -11.3765, 21.1817
16.3937, -11.3576, 21.1217
17.1650, -11.3416, 21.0633
17.9456, -11.3433, 21.0044
18.7298, -11.3602, 20.9402
19.5099, -11.3771, 20.8678
20.2782, -11.3869, 20.7830
21.0383, -11.4062, 20.6836
21.7756, -11.4454, 20.5660
22.5011, -11.5110, 20.4314
23.2172, -11.6013, 20.2832
23.9263, -11.7003, 20.1275
24.6294, -11.7976, 19.9735
25.3274, -11.8603, 19.8295
26.0141, -11.8666, 19.7036
26.6845, -11.8207, 19.5984
27.3360, -11.7349, 19.5107
27.9611, -11.6163, 19.4388
28.5534, -11.4865, 19.3817
29.1029, -11.3602, 19.3298
29.5995, -11.2304, 19.2738
30.0339, -11.1152, 19.2037
30.3996, -11.0077, 19.1125
30.6908, -10.8855, 18.9973
30.9093, -10.7610, 18.8568
31.0590, -10.6446, 18.6916
31.1448, -10.5360, 18.5018
31.1743, -10.4126, 18.2874
31.1562, -10.2605, 18.0477
31.0959, -10.0855, 17.7822
30.9998, -9.9099, 17.4874
30.8743, -9.7484, 17.1638
30.7253, -9.5910, 16.8155
30.5582, -9.4336, 16.4467
30.3752, -9.2750, 16.0638
30.1817, -9.1029, 15.6727
29.9828, -8.9091, 15.2793
29.7846, -8.6966, 14.8882
29.5910, -8.4781, 14.5012
29.4028, -8.2433, 14.1213
29.2256, -7.9732, 13.7490
29.0649, -7.6626, 13.3854
28.9230, -7.3209, 13.0307
28.8011, -6.9599, 12.6842
28.7008, -6.5812, 12.3442
28.6217, -6.1856, 12.0077
28.5620, -5.7828, 11.6718
28.5204, -5.3948, 11.3347
28.4977, -5.0238, 10.9946
28.4978, -4.6522, 10.6499
28.5267, -4.2900, 10.2999
28.5937, -3.9383, 9.9481
28.7053, -3.5972, 9.5952
28.8562, -3.2585, 9.2410
29.0448, -2.9326, 8.8881
29.2708, -2.6443, 8.5398
29.5368, -2.4036, 8.1945
29.8521, -2.1963, 7.8551
30.2290, -2.0072, 7.5227
30.6722, -1.8387, 7.1973
31.1823, -1.7153, 6.8813
31.7546, -1.6501, 6.5759
32.3815, -1.6335, 6.2834
33.0524, -1.6487, 6.0062
33.7550, -1.6720, 5.7448
34.4788, -1.6860, 5.5010
35.2178, -1.6853, 5.2754
35.9697, -1.6852, 5.0668
36.7315, -1.7114, 4.8729
37.5028, -1.7553, 4.6913
38.2870, -1.7828, 4.5250
39.0876, -1.7874, 4.3745
39.9035, -1.8014, 4.2370
40.7329, -1.8558, 4.1076
41.5810, -1.9431, 3.9812
42.4521, -2.0340, 3.8566
43.3489, -2.1284, 3.7384
44.2751, -2.2239, 3.6331
45.2366, -2.3253, 3.5431
46.2256, -2.4197, 3.4624
47.2269, -2.4935, 3.3882
48.2288, -2.5773, 3.3170
49.2290, -2.7046, 3.2469
50.2291, -2.8535, 3.1839
51.2328, -3.0013, 3.1373
52.2423, -3.1320, 3.1153
53.2542, -3.2446, 3.1292
54.2720, -3.3272, 3.1906
55.2968, -3.3788, 3.3095
56.3345, -3.4103, 3.4894
57.4039, -3.4507, 3.7316
58.5132, -3.4764, 4.0300
59.6419, -3.5056, 4.3608
60.7594, -3.5683, 4.7121
61.8330, -3.7308, 5.0763
62.8314, -3.9948, 5.4546
63.7394, -4.3333, 5.8470
64.5570, -4.7017, 6.2629
65.2995, -4.9645, 6.7380
65.9699, -5.0976, 7.3135
66.5645, -5.1973, 7.9940
67.0687, -5.3356, 8.7585
67.4661, -5.5004, 9.5817
67.7398, -5.6441, 10.4342
67.8831, -5.7831, 11.2908
67.9049, -5.9215, 12.1380
67.8205, -6.0411, 12.9740
67.6522, -6.1554, 13.8054
67.4228, -6.2838, 14.6380
67.1483, -6.4369, 15.4811
66.8403, -6.6017, 16.3347
66.5141, -6.7741, 17.1966
66.1826, -6.9471, 18.0661
65.8524, -7.1330, 18.9468
65.5268, -7.3207, 19.8398
65.2023, -7.4620, 20.7516
64.8715, -7.4754, 21.6845
64.5253, -7.3321, 22.6303
64.1516, -7.1424, 23.5802
63.7432, -6.9879, 24.5207
63.2985, -6.8505, 25.4407
62.8203, -6.6913, 26.3337
62.3175, -6.4882, 27.1938
61.7953, -6.2515, 28.0135
61.2572, -6.0290, 28.7873
60.7104, -5.8364, 29.5136
60.1682, -5.6655, 30.1865
59.6419, -5.5110, 30.8031
59.1408, -5.4023, 31.3622
58.6726, -5.3617, 31.8631
58.2437, -5.3745, 32.3083
57.8565, -5.4184, 32.7025
57.5069, -5.4999, 33.0497
57.1865, -5.6371, 33.3558
56.8920, -5.8036, 33.6243
56.6222, -5.9614, 33.8589
56.3764, -6.0974, 34.0640
56.1547, -6.2205, 34.2457
55.9523, -6.3419, 34.4063
55.7623, -6.4492, 34.5487
55.5787, -6.5213, 34.6776
55.3957, -6.5569, 34.7924
55.2151, -6.5703, 34.8895
55.0392, -6.5761, 34.9662
54.8708, -6.5783, 35.0199
54.7131, -6.5723, 35.0508
54.5683, -6.5693, 35.0606
54.4357, -6.5633, 35.0539
54.3114, -6.5397, 35.0348
54.1901, -6.4944, 35.0053
54.0664, -6.4632, 34.9651
53.9415, -6.4695, 34.9097
53.8236, -6.4899, 34.8373
53.7140, -6.4945, 34.7502
53.6126, -6.4991, 34.6496
53.5165, -6.4620, 34.5367
53.4309, -6.4278, 34.4197
