stroke_data:
0.6905, -0.1219, 0.1629
0.7007, -0.1161, 0.2088
0.7156, -0.1244, 0.2570
0.7376, -0.1467, 0.3064
0.7660, -0.1756, 0.3559
0.8003, -0.2120, 0.4035
0.8410, -0.2620, 0.4476
0.8894, -0.3242, 0.4888
0.9471, -0.3982, 0.5295
1.0160, -0.4851, 0.5706
1.0943, -0.5850, 0.6160
1.1784, -0.6877, 0.6677
1.2673, -0.7964, 0.7277
1.3585, -0.9173, 0.8000
1.4573, -1.0412, 0.8870
1.5673, -1.1680, 0.9921
1.6890, -1.3025, 1.1196
1.8190, -1.4275, 1.2700
1.9589, -1.5462, 1.4473
2.1064, -1.6472, 1.6552
2.2592, -1.7141, 1.8942
2.4191, -1.7770, 2.1660
2.5860, -1.8310, 2.4725
2.7594, -1.8681, 2.8106
2.9380, -1.9051, 3.1705
3.1231, -1.9245, 3.5468
3.3153, -1.9087, 3.9372
3.5139, -1.8742, 4.3352
3.7172, -1.8425, 4.7379
3.9158, -1.7769, 5.1436
4.1032, -1.6818, 5.5487
4.2678, -1.5945, 5.9496
4.4030, -1.4707, 6.3371
4.5036, -1.2923, 6.7052
4.5566, -1.0459, 7.0515
4.5557, -0.7326, 7.3709
4.4931, -0.3617, 7.6580
4.3648, 0.0825, 7.9040
4.1720, 0.5596, 8.1025
3.9163, 1.0613, 8.2470
3.6055, 1.5970, 8.3269
3.2443, 2.1533, 8.3323
2.8395, 2.7137, 8.2550
2.4002, 3.2554, 8.0902
1.9356, 3.7759, 7.8332
1.4529, 4.2758, 7.4789
0.9584, 4.7365, 7.0277
0.4568, 5.1508, 6.4803
-0.0477, 5.5327, 5.8377
-0.5515, 5.8743, 5.1013
-1.0537, 6.1776, 4.2757
-1.5540, 6.4692, 3.3656
-2.0497, 6.7620, 2.3774
-2.5401, 7.0630, 1.3135
-3.0229, 7.3194, 0.1739
-3.4998, 7.4614, -1.0361
-3.9702, 7.4983, -2.3107
-4.4295, 7.4818, -3.6422
-4.8694, 7.4219, -5.0236
-5.2865, 7.2828, -6.4490
-5.6794, 7.0884, -7.9108
-6.0472, 6.8707, -9.4037
-6.3926, 6.6734, -10.9241
-6.7140, 6.4656, -12.4663
-7.0119, 6.2255, -14.0238
-7.2863, 5.9467, -15.5953
-7.5314, 5.6573, -17.1739
-7.7442, 5.3620, -18.7507
-7.9265, 5.0597, -20.3182
-8.0818, 4.7750, -21.8709
-8.2095, 4.5285, -23.4008
-8.3108, 4.3348, -24.9025
-8.3809, 4.1498, -26.3684
-8.4194, 3.9367, -27.7985
-8.4268, 3.7125, -29.1887
-8.3973, 3.4736, -30.5337
-8.3301, 3.2229, -31.8306
-8.2289, 2.9758, -33.0729
-8.0931, 2.7310, -34.2559
-7.9227, 2.5161, -35.3773
-7.7165, 2.3864, -36.4300
-7.4733, 2.3053, -37.4012
-7.1972, 2.2237, -38.2867
-6.8930, 2.1644, -39.0859
-6.5635, 2.1584, -39.8024
-6.2041, 2.1860, -40.4455
-5.8183, 2.2223, -41.0228
-5.4008, 2.2586, -41.5403
-4.9475, 2.2879, -42.0015
-4.4572, 2.2961, -42.4098
-3.9335, 2.2925, -42.7724
-3.3781, 2.2772, -43.0933
-2.7951, 2.2624, -43.3737
-2.1898, 2.2753, -43.6078
-1.5651, 2.3052, -43.7896
-0.9210, 2.3403, -43.9162
-0.2571, 2.3708, -43.9895
0.4304, 2.3877, -44.0128
1.1355, 2.3971, -43.9934
1.8552, 2.3958, -43.9375
2.5832, 2.3676, -43.8517
3.3270, 2.3059, -43.7342
4.0908, 2.2272, -43.5815
4.8880, 2.1456, -43.3854
5.7263, 2.0552, -43.1393
6.6010, 1.9588, -42.8387
7.5062, 1.8813, -42.4789
8.4383, 1.8372, -42.0609
9.3958, 1.8061, -41.5913
10.3779, 1.7702, -41.0794
11.3834, 1.7238, -40.5347
12.4095, 1.6768, -39.9647
