stroke_data:
-1.6585, 9.0017, -12.4717
-1.6720, 9.1489, -12.3753
-1.6925, 9.2763, -12.2789
-1.7212, 9.4006, -12.1854
-1.7582, 9.5385, -12.0972
-1.8021, 9.6617, -12.0172
-1.8532, 9.7591, -11.9466
-1.9048, 9.8501, -11.8842
-1.9546, 9.9592, -11.8318
-2.0010, 10.0766, -11.7882
-2.0438, 10.1822, -11.7511
-2.0831, 10.2766, -11.7192
-2.1206, 10.3605, -11.6891
-2.1552, 10.4450, -11.6607
-2.1863, 10.5406, -11.6342
-2.2150, 10.6445, -11.6076
-2.2420, 10.7413, -11.5827
-2.2695, 10.8146, -11.5585
-2.2959, 10.8527, -11.5325
-2.3188, 10.8879, -11.5047
-2.3358, 10.9383, -11.4694
-2.3445, 10.9999, -11.4246
-2.3457, 11.0651, -11.3687
-2.3415, 11.1325, -11.3016
-2.3362, 11.2088, -11.2251
-2.3350, 11.2897, -11.1422
-2.3344, 11.3472, -11.0499
-2.3291, 11.3765, -10.9452
-2.3197, 11.3988, -10.8236
-2.3032, 11.4005, -10.6802
-2.2750, 11.3747, -10.5057
-2.2351, 11.3441, -10.2960
-2.1846, 11.3523, -10.0488
-2.1282, 11.3946, -9.7651
-2.0736, 11.4157, -9.4486
-2.0190, 11.3646, -9.0975
-1.9626, 11.2777, -8.7088
-1.9057, 11.1896, -8.2814
-1.8470, 11.0798, -7.8099
-1.7789, 10.9572, -7.2869
-1.7002, 10.8433, -6.7086
-1.6063, 10.7118, -6.0693
-1.4888, 10.5603, -5.3596
-1.3427, 10.4294, -4.5789
-1.1625, 10.3050, -3.7324
-0.9418, 10.1359, -2.8232
-0.6771, 9.9217, -1.8611
-0.3625, 9.6582, -0.8509
0.0085, 9.3541, 0.2050
0.4398, 9.0742, 1.3032
0.9176, 8.8329, 2.4291
1.4282, 8.5999, 3.5707
1.9623, 8.4062, 4.7194
2.5063, 8.2448, 5.8652
3.0545, 8.0382, 7.0021
3.6097, 7.7089, 8.1291
4.1767, 7.2488, 9.2496
4.7601, 6.7088, 10.3678
5.3675, 6.1648, 11.4871
5.9967, 5.7140, 12.6106
6.6346, 5.4276, 13.7382
7.2620, 5.2932, 14.8628
7.8742, 5.2650, 15.9780
8.4699, 5.2995, 17.0763
9.0474, 5.3582, 18.1528
9.6067, 5.3940, 19.2017
10.1614, 5.3270, 20.2224
10.7236, 5.1650, 21.2162
11.2982, 4.9936, 22.1841
11.8786, 4.8481, 23.1221
12.4614, 4.7148, 24.0290
13.0530, 4.6021, 24.9025
13.6605, 4.5228, 25.7384
14.2920, 4.4729, 26.5373
14.9493, 4.4659, 27.2963
15.6342, 4.4541, 28.0142
16.3514, 4.4235, 28.6969
17.1080, 4.3654, 29.3521
17.9032, 4.2697, 29.9820
18.7354, 4.1359, 30.5890
19.5958, 3.9862, 31.1731
20.4785, 3.8500, 31.7343
21.3782, 3.7778, 32.2732
22.2820, 3.7889, 32.7869
23.1823, 3.8922, 33.2742
24.0820, 4.0465, 33.7333
24.9812, 4.1991, 34.1613
25.8838, 4.3041, 34.5553
26.7935, 4.3029, 34.9123
27.7085, 4.2013, 35.2288
28.6258, 4.0610, 35.5013
29.5466, 3.9683, 35.7286
30.4669, 3.9366, 35.9189
31.3977, 3.9729, 36.0734
32.3473, 4.0732, 36.1928
33.3209, 4.2064, 36.2774
34.3257, 4.3461, 36.3234
35.3586, 4.4470, 36.3259
36.4168, 4.4775, 36.2838
