x, y, z
  0.1672,  -0.2257,   0.9716
  0.1786,  -0.2225,   0.9645
  0.1907,  -0.2218,   0.9617
  0.2009,  -0.2227,   0.9656
  0.2168,  -0.2197,   0.9699
  0.2230,  -0.2240,   0.9798
  0.2167,  -0.2192,   1.0015
  0.2122,  -0.2175,   1.0188
  0.1901,  -0.2120,   1.0432
  0.1779,  -0.2094,   1.0558
  0.1708,  -0.2159,   1.0511
  0.1632,  -0.2114,   1.0452
  0.1628,  -0.2173,   1.0312
  0.1599,  -0.2222,   1.0324
  0.1438,  -0.2174,   1.0508
  0.1373,  -0.2188,   1.0629
  0.1248,  -0.2203,   1.0699
  0.1281,  -0.2177,   1.0744
  0.1233,  -0.2197,   1.0690
  0.1372,  -0.2206,   1.0562
  0.1353,  -0.2212,   1.0364
  0.1233,  -0.2252,   1.0266
  0.1115,  -0.2206,   1.0325
  0.0996,  -0.2173,   1.0412
  0.0825,  -0.2140,   1.0464
  0.0792,  -0.2169,   1.0408
  0.0856,  -0.2180,   1.0251
  0.0997,  -0.2240,   1.0023
  0.1178,  -0.2304,   0.9729
  0.1263,  -0.2315,   0.9536
  0.1200,  -0.2296,   0.9446
  0.1105,  -0.2280,   0.9453
  0.1041,  -0.2262,   0.9734
  0.1083,  -0.2202,   1.0017
  0.1228,  -0.2205,   1.0201
  0.1406,  -0.2167,   1.0303
  0.1626,  -0.2188,   1.0326
  0.1700,  -0.2192,   1.0369
  0.1759,  -0.2218,   1.0408
  0.1716,  -0.2217,   1.0419
  0.1837,  -0.2245,   1.0393
  0.1963,  -0.2267,   1.0302
  0.2022,  -0.2329,   1.0221
  0.1986,  -0.2324,   1.0078
  0.2052,  -0.2376,   0.9937
  0.1987,  -0.2387,   0.9846
  0.1884,  -0.2361,   0.9838
  0.1664,  -0.2347,   0.9872
  0.1399,  -0.2301,   0.9981
  0.1254,  -0.2288,   1.0021
  0.1178,  -0.2278,   1.0010
  0.1211,  -0.2244,   0.9995
  0.1266,  -0.2240,   0.9926
  0.1329,  -0.2222,   0.9838
  0.1475,  -0.2196,   0.9765
  0.1617,  -0.2229,   0.9721
  0.1687,  -0.2251,   0.9779
  0.1705,  -0.2223,   0.9893
  0.1619,  -0.2228,   1.0069
  0.1550,  -0.2243,   1.0221
  0.1526,  -0.2251,   1.0357
  0.1526,  -0.2258,   1.0462
  0.1486,  -0.2267,   1.0447
  0.1348,  -0.2275,   1.0374
  0.1196,  -0.2260,   1.0378
  0.1144,  -0.2247,   1.0314
  0.1124,  -0.2245,   1.0297
  0.1055,  -0.2232,   1.0335
  0.0958,  -0.2240,   1.0374
  0.0981,  -0.2234,   1.0358
  0.1050,  -0.2250,   1.0293
  0.1107,  -0.2243,   1.0220
  0.1155,  -0.2250,   1.0203
  0.1215,  -0.2234,   1.0207
  0.1300,  -0.2233,   1.0244
  0.1263,  -0.2269,   1.0336
  0.1135,  -0.2211,   1.0456
  0.1029,  -0.2228,   1.0463
  0.0985,  -0.2227,   1.0420
  0.1035,  -0.2217,   1.0314
  0.1128,  -0.2260,   1.0196
  0.1205,  -0.2310,   1.0111
  0.1178,  -0.2279,   1.0153
  0.1229,  -0.2274,   1.0132
  0.1220,  -0.2299,   1.0089
  0.1204,  -0.2300,   1.0075
  0.1112,  -0.2264,   1.0128
  0.1071,  -0.2273,   1.0116
  0.1132,  -0.2284,   1.0120
  0.1069,  -0.2262,   1.0127
  0.1110,  -0.2277,   1.0076
  0.1099,  -0.2278,   1.0006
  0.1184,  -0.2289,   0.9884
  0.1284,  -0.2333,   0.9846
  0.1438,  -0.2335,   0.9934
  0.1328,  -0.2301,   1.0153
  0.1177,  -0.2299,   1.0376
  0.1193,  -0.2291,   1.0469
  0.1212,  -0.2301,   1.0478
  0.1122,  -0.2296,   1.0364
  0.1126,  -0.2334,   1.0225
  0.1177,  -0.2321,   1.0089
  0.1213,  -0.2324,   1.0053
  0.1273,  -0.2344,   1.0043
  0.1332,  -0.2316,   1.0089
  0.1365,  -0.2300,   1.0186
  0.1373,  -0.2274,   1.0240
  0.1401,  -0.2266,   1.0304
  0.1406,  -0.2280,   1.0313
  0.1370,  -0.2278,   1.0354
  0.1284,  -0.2278,   1.0280
  0.1243,  -0.2283,   1.0137
  0.1246,  -0.2290,   1.0093
  0.1304,  -0.2289,   1.0126
  0.1240,  -0.2334,   1.0222
  0.1250,  -0.2329,   1.0325
  0.1248,  -0.2321,   1.0382
  0.1182,  -0.2319,   1.0380
  0.1194,  -0.2313,   1.0337
  0.1069,  -0.2376,   1.0255
  0.0984,  -0.2351,   1.0125
  0.0941,  -0.2395,   1.0003
  0.0945,  -0.2394,   0.9897
  0.0961,  -0.2404,   0.9848
  0.1032,  -0.2410,   0.9837
  0.1028,  -0.2407,   0.9844
  0.1067,  -0.2401,   0.9886
  0.0951,  -0.2384,   0.9977
  0.0900,  -0.2317,   1.0088
  0.0969,  -0.2335,   1.0119
  0.1049,  -0.2330,   1.0056
