x, y, z
  0.0300,  -0.5895,   0.8340
  0.0176,  -0.5820,   0.8516
  0.0065,  -0.5779,   0.8626
 -0.0051,  -0.5774,   0.8651
 -0.0160,  -0.5828,   0.8647
 -0.0150,  -0.5834,   0.8664
 -0.0234,  -0.5862,   0.8769
 -0.0222,  -0.5810,   0.8975
 -0.0291,  -0.5799,   0.9097
 -0.0342,  -0.5838,   0.9043
 -0.0413,  -0.5882,   0.8909
 -0.0398,  -0.5928,   0.8701
 -0.0386,  -0.5968,   0.8402
 -0.0258,  -0.6049,   0.8167
 -0.0229,  -0.6073,   0.8120
 -0.0162,  -0.6010,   0.8235
 -0.0175,  -0.5969,   0.8441
 -0.0347,  -0.5908,   0.8726
 -0.0378,  -0.5845,   0.8939
 -0.0446,  -0.5786,   0.9019
 -0.0540,  -0.5788,   0.8963
 -0.0625,  -0.5807,   0.8932
 -0.0587,  -0.5779,   0.8820
 -0.0507,  -0.5838,   0.8687
 -0.0414,  -0.5889,   0.8501
 -0.0262,  -0.5923,   0.8377
 -0.0264,  -0.5968,   0.8345
 -0.0205,  -0.5982,   0.8329
 -0.0227,  -0.5943,   0.8371
 -0.0370,  -0.5902,   0.8467
 -0.0498,  -0.5885,   0.8561
 -0.0597,  -0.5855,   0.8640
 -0.0551,  -0.5842,   0.8694
 -0.0483,  -0.5846,   0.8762
 -0.0443,  -0.5847,   0.8695
 -0.0380,  -0.5888,   0.8689
 -0.0334,  -0.5860,   0.8722
 -0.0288,  -0.5863,   0.8820
 -0.0330,  -0.5834,   0.8975
 -0.0336,  -0.5869,   0.9005
 -0.0261,  -0.5874,   0.9030
 -0.0187,  -0.5877,   0.8966
 -0.0167,  -0.5891,   0.8899
 -0.0094,  -0.5890,   0.8865
 -0.0031,  -0.5889,   0.8852
 -0.0009,  -0.5871,   0.8797
  0.0005,  -0.5913,   0.8695
 -0.0039,  -0.5889,   0.8633
 -0.0018,  -0.5922,   0.8468
  0.0092,  -0.5912,   0.8317
  0.0126,  -0.5941,   0.8216
  0.0063,  -0.5882,   0.8319
  0.0002,  -0.5871,   0.8479
 -0.0068,  -0.5828,   0.8596
 -0.0153,  -0.5838,   0.8617
 -0.0266,  -0.5822,   0.8565
 -0.0425,  -0.5866,   0.8429
 -0.0514,  -0.5895,   0.8344
 -0.0455,  -0.5930,   0.8346
 -0.0449,  -0.5905,   0.8417
 -0.0427,  -0.5849,   0.8553
 -0.0286,  -0.5805,   0.8587
 -0.0222,  -0.5820,   0.8548
 -0.0195,  -0.5805,   0.8504
 -0.0128,  -0.5808,   0.8429
 -0.0017,  -0.5868,   0.8332
  0.0012,  -0.5874,   0.8230
  0.0087,  -0.5932,   0.8245
  0.0123,  -0.5905,   0.8400
  0.0107,  -0.5891,   0.8557
  0.0057,  -0.5868,   0.8704
  0.0079,  -0.5877,   0.8772
  0.0123,  -0.5916,   0.8783
  0.0144,  -0.5912,   0.8738
  0.0221,  -0.5902,   0.8689
  0.0209,  -0.5888,   0.8664
