[14:14:52.307] tio v2.7
[14:14:52.307] Press ctrl-t q to quit
[14:14:52.307] Connected
[14:14:56.404] Disconnected
[14:14:57.405] Connected
Starting the tinyML hello world demo
x_value: 4.222301, y_value: -0.838731
x_value: 4.228584, y_value: -0.914980
x_value: 4.234867, y_value: -0.914980
x_value: 4.241150, y_value: -0.914980
x_value: 4.247433, y_value: -0.914980
x_value: 4.253716, y_value: -0.906508
x_value: 4.260000, y_value: -0.906508
x_value: 4.266283, y_value: -0.906508
x_value: 4.272566, y_value: -0.906508
x_value: 4.278849, y_value: -0.847203
x_value: 4.285132, y_value: -0.847203
x_value: 4.291416, y_value: -0.847203
x_value: 4.297699, y_value: -0.847203
x_value: 4.303982, y_value: -0.923452
x_value: 4.310265, y_value: -0.923452
x_value: 4.316548, y_value: -0.923452
x_value: 4.322832, y_value: -0.923452
x_value: 4.329115, y_value: -0.914980
x_value: 4.335398, y_value: -0.914980
x_value: 4.341681, y_value: -0.914980
x_value: 4.347964, y_value: -0.914980
x_value: 4.354248, y_value: -0.898036
x_value: 4.360531, y_value: -0.898036
x_value: 4.366814, y_value: -0.898036
x_value: 4.373097, y_value: -0.898036
x_value: 4.379380, y_value: -0.965812
x_value: 4.385664, y_value: -0.965812
x_value: 4.391947, y_value: -0.965812
x_value: 4.398230, y_value: -0.965812
x_value: 4.404513, y_value: -0.923452
x_value: 4.410796, y_value: -0.923452
x_value: 4.417079, y_value: -0.923452
x_value: 4.423363, y_value: -0.991228
x_value: 4.429646, y_value: -0.991228
x_value: 4.435929, y_value: -0.991228
x_value: 4.442212, y_value: -0.991228
x_value: 4.448495, y_value: -0.991228
x_value: 4.454779, y_value: -0.991228
x_value: 4.461061, y_value: -0.991228
x_value: 4.467345, y_value: -0.991228
x_value: 4.473628, y_value: -0.974284
x_value: 4.479911, y_value: -0.974284
x_value: 4.486194, y_value: -0.974284
x_value: 4.492477, y_value: -0.974284
x_value: 4.498761, y_value: -1.016644
x_value: 4.505044, y_value: -1.016644
x_value: 4.511327, y_value: -1.016644
x_value: 4.517610, y_value: -1.016644
x_value: 4.523894, y_value: -0.982756
x_value: 4.530177, y_value: -0.982756
x_value: 4.536460, y_value: -0.982756
x_value: 4.542743, y_value: -0.982756
x_value: 4.549026, y_value: -0.982756
x_value: 4.555310, y_value: -0.982756
x_value: 4.561593, y_value: -0.982756
x_value: 4.567876, y_value: -0.982756
x_value: 4.574159, y_value: -1.050532
x_value: 4.580442, y_value: -1.050532
x_value: 4.586726, y_value: -1.050532
x_value: 4.593009, y_value: -1.050532
x_value: 4.599292, y_value: -1.050532
x_value: 4.605575, y_value: -1.050532
x_value: 4.611858, y_value: -1.050532
x_value: 4.618142, y_value: -1.050532
x_value: 4.624424, y_value: -1.067476
x_value: 4.630708, y_value: -1.067476
x_value: 4.636991, y_value: -1.067476
x_value: 4.643274, y_value: -1.067476
x_value: 4.649557, y_value: -1.059004
x_value: 4.655840, y_value: -1.059004
x_value: 4.662124, y_value: -1.059004
x_value: 4.668406, y_value: -1.059004
x_value: 4.674690, y_value: -1.067476
x_value: 4.680973, y_value: -1.067476
x_value: 4.687256, y_value: -1.067476
x_value: 4.693540, y_value: -1.067476
x_value: 4.699823, y_value: -1.109837
x_value: 4.706106, y_value: -1.109837
x_value: 4.712389, y_value: -1.109837
x_value: 4.718672, y_value: -1.118309
x_value: 4.724956, y_value: -1.118309
x_value: 4.731239, y_value: -1.118309
x_value: 4.737522, y_value: -1.118309
x_value: 4.743805, y_value: -1.067476
x_value: 4.750088, y_value: -1.067476
x_value: 4.756371, y_value: -1.067476
x_value: 4.762655, y_value: -1.067476
x_value: 4.768938, y_value: -1.118309
x_value: 4.775221, y_value: -1.118309
x_value: 4.781504, y_value: -1.118309
x_value: 4.787787, y_value: -1.118309
x_value: 4.794071, y_value: -1.118309
x_value: 4.800354, y_value: -1.118309
x_value: 4.806637, y_value: -1.118309
x_value: 4.812920, y_value: -1.118309
x_value: 4.819203, y_value: -1.118309
x_value: 4.825487, y_value: -1.118309
x_value: 4.831769, y_value: -1.118309
x_value: 4.838053, y_value: -1.118309
x_value: 4.844336, y_value: -1.075948
x_value: 4.850619, y_value: -1.075948
x_value: 4.856903, y_value: -1.075948
x_value: 4.863185, y_value: -1.075948
x_value: 4.869469, y_value: -1.050532
x_value: 4.875752, y_value: -1.050532
x_value: 4.882035, y_value: -1.050532
x_value: 4.888318, y_value: -1.050532
x_value: 4.894601, y_value: -1.042060
x_value: 4.900885, y_value: -1.042060
x_value: 4.907168, y_value: -1.042060
x_value: 4.913451, y_value: -1.042060
x_value: 4.919734, y_value: -1.050532
x_value: 4.926017, y_value: -1.050532
x_value: 4.932301, y_value: -1.050532
x_value: 4.938584, y_value: -1.050532
x_value: 4.944867, y_value: -1.042060
x_value: 4.951150, y_value: -1.042060
x_value: 4.957433, y_value: -1.042060
x_value: 4.963717, y_value: -1.042060
x_value: 4.970000, y_value: -0.991228
x_value: 4.976283, y_value: -0.991228
x_value: 4.982566, y_value: -0.991228
x_value: 4.988850, y_value: -0.991228
x_value: 4.995132, y_value: -0.991228
x_value: 5.001416, y_value: -0.991228
x_value: 5.007699, y_value: -0.991228
x_value: 5.013982, y_value: -0.982756
x_value: 5.020266, y_value: -0.982756
x_value: 5.026548, y_value: -0.982756
x_value: 5.032832, y_value: -0.982756
x_value: 5.039114, y_value: -0.965812
x_value: 5.045398, y_value: -0.965812
x_value: 5.051681, y_value: -0.965812
x_value: 5.057964, y_value: -0.965812
x_value: 5.064248, y_value: -0.957340
x_value: 5.070530, y_value: -0.957340
x_value: 5.076814, y_value: -0.957340
x_value: 5.083097, y_value: -0.957340
x_value: 5.089380, y_value: -0.906508
x_value: 5.095664, y_value: -0.906508
x_value: 5.101946, y_value: -0.906508
x_value: 5.108230, y_value: -0.906508
x_value: 5.114513, y_value: -0.906508
x_value: 5.120796, y_value: -0.906508
x_value: 5.127079, y_value: -0.906508
x_value: 5.133362, y_value: -0.906508
x_value: 5.139646, y_value: -0.914980
x_value: 5.145929, y_value: -0.914980
x_value: 5.152212, y_value: -0.914980
x_value: 5.158495, y_value: -0.914980
x_value: 5.164779, y_value: -0.898036
x_value: 5.171062, y_value: -0.898036
x_value: 5.177345, y_value: -0.898036
x_value: 5.183628, y_value: -0.898036
x_value: 5.189911, y_value: -0.889564
x_value: 5.196195, y_value: -0.889564
x_value: 5.202477, y_value: -0.889564
x_value: 5.208761, y_value: -0.889564
x_value: 5.215044, y_value: -0.821787
x_value: 5.221327, y_value: -0.821787
x_value: 5.227611, y_value: -0.821787
x_value: 5.233893, y_value: -0.821787
x_value: 5.240177, y_value: -0.821787
x_value: 5.246460, y_value: -0.821787
x_value: 5.252743, y_value: -0.821787
x_value: 5.259027, y_value: -0.821787
x_value: 5.265309, y_value: -0.821787
x_value: 5.271593, y_value: -0.821787
x_value: 5.277875, y_value: -0.821787
x_value: 5.284159, y_value: -0.804843
x_value: 5.290442, y_value: -0.804843
x_value: 5.296725, y_value: -0.804843
x_value: 5.303009, y_value: -0.804843
x_value: 5.309292, y_value: -0.754011
x_value: 5.315575, y_value: -0.754011
x_value: 5.321858, y_value: -0.754011
x_value: 5.328141, y_value: -0.754011
x_value: 5.334424, y_value: -0.745539
x_value: 5.340708, y_value: -0.745539
x_value: 5.346991, y_value: -0.745539
x_value: 5.353274, y_value: -0.745539
x_value: 5.359557, y_value: -0.737067
x_value: 5.365840, y_value: -0.737067
x_value: 5.372124, y_value: -0.737067
x_value: 5.378407, y_value: -0.737067
x_value: 5.384690, y_value: -0.728595
x_value: 5.390973, y_value: -0.728595
x_value: 5.397256, y_value: -0.728595
x_value: 5.403540, y_value: -0.728595
x_value: 5.409823, y_value: -0.720123
x_value: 5.416106, y_value: -0.720123
x_value: 5.422389, y_value: -0.720123
x_value: 5.428672, y_value: -0.720123
x_value: 5.434956, y_value: -0.669291
x_value: 5.441238, y_value: -0.669291
x_value: 5.447522, y_value: -0.669291
x_value: 5.453805, y_value: -0.669291
x_value: 5.460088, y_value: -0.669291
x_value: 5.466372, y_value: -0.669291
x_value: 5.472654, y_value: -0.669291
x_value: 5.478938, y_value: -0.669291
x_value: 5.485221, y_value: -0.660819
x_value: 5.491504, y_value: -0.660819
x_value: 5.497787, y_value: -0.660819
x_value: 5.504070, y_value: -0.660819
x_value: 5.510354, y_value: -0.652347
x_value: 5.516637, y_value: -0.652347
x_value: 5.522920, y_value: -0.652347
x_value: 5.529203, y_value: -0.652347
x_value: 5.535486, y_value: -0.652347
x_value: 5.541770, y_value: -0.652347
x_value: 5.548053, y_value: -0.652347
x_value: 5.554336, y_value: -0.593042
x_value: 5.560619, y_value: -0.593042
x_value: 5.566902, y_value: -0.593042
x_value: 5.573185, y_value: -0.593042
x_value: 5.579469, y_value: -0.576098
x_value: 5.585752, y_value: -0.576098
x_value: 5.592035, y_value: -0.576098
x_value: 5.598318, y_value: -0.576098
x_value: 5.604601, y_value: -0.567626
x_value: 5.610885, y_value: -0.567626
x_value: 5.617168, y_value: -0.567626
x_value: 5.623451, y_value: -0.567626
x_value: 5.629735, y_value: -0.576098
x_value: 5.636017, y_value: -0.576098
x_value: 5.642301, y_value: -0.576098
x_value: 5.648584, y_value: -0.576098
x_value: 5.654867, y_value: -0.533738
x_value: 5.661150, y_value: -0.533738
x_value: 5.667433, y_value: -0.533738
x_value: 5.673717, y_value: -0.533738
x_value: 5.679999, y_value: -0.525266
x_value: 5.686283, y_value: -0.525266
x_value: 5.692566, y_value: -0.525266
x_value: 5.698849, y_value: -0.525266
x_value: 5.705132, y_value: -0.516794
x_value: 5.711415, y_value: -0.516794
x_value: 5.717699, y_value: -0.516794
x_value: 5.723982, y_value: -0.516794
x_value: 5.730265, y_value: -0.499850
x_value: 5.736548, y_value: -0.499850
x_value: 5.742831, y_value: -0.499850
x_value: 5.749115, y_value: -0.499850
x_value: 5.755398, y_value: -0.491378
x_value: 5.761681, y_value: -0.491378
x_value: 5.767964, y_value: -0.491378
x_value: 5.774248, y_value: -0.491378
x_value: 5.780531, y_value: -0.440546
x_value: 5.786814, y_value: -0.440546
x_value: 5.793097, y_value: -0.440546
x_value: 5.799380, y_value: -0.440546
x_value: 5.805664, y_value: -0.423602
x_value: 5.811947, y_value: -0.423602
x_value: 5.818230, y_value: -0.423602
x_value: 5.824513, y_value: -0.415130
x_value: 5.830796, y_value: -0.415130
x_value: 5.837080, y_value: -0.415130
x_value: 5.843362, y_value: -0.415130
x_value: 5.849646, y_value: -0.415130
x_value: 5.855929, y_value: -0.415130
x_value: 5.862212, y_value: -0.415130
x_value: 5.868495, y_value: -0.415130
x_value: 5.874778, y_value: -0.406658
x_value: 5.881062, y_value: -0.406658
x_value: 5.887345, y_value: -0.406658
x_value: 5.893628, y_value: -0.406658
x_value: 5.899911, y_value: -0.355825
x_value: 5.906194, y_value: -0.355825
x_value: 5.912477, y_value: -0.355825
x_value: 5.918761, y_value: -0.355825
x_value: 5.925044, y_value: -0.347353
x_value: 5.931327, y_value: -0.347353
x_value: 5.937610, y_value: -0.347353
x_value: 5.943893, y_value: -0.347353
x_value: 5.950177, y_value: -0.355825
x_value: 5.956460, y_value: -0.355825
x_value: 5.962743, y_value: -0.355825
x_value: 5.969026, y_value: -0.355825
x_value: 5.975309, y_value: -0.338881
x_value: 5.981593, y_value: -0.338881
x_value: 5.987876, y_value: -0.338881
x_value: 5.994159, y_value: -0.338881
x_value: 6.000442, y_value: -0.279577
x_value: 6.006725, y_value: -0.279577
x_value: 6.013009, y_value: -0.279577
x_value: 6.019292, y_value: -0.279577
x_value: 6.025575, y_value: -0.279577
x_value: 6.031858, y_value: -0.279577
x_value: 6.038141, y_value: -0.279577
x_value: 6.044425, y_value: -0.279577
x_value: 6.050708, y_value: -0.262633
x_value: 6.056991, y_value: -0.262633
x_value: 6.063274, y_value: -0.262633
x_value: 6.069557, y_value: -0.262633
x_value: 6.075840, y_value: -0.254161
x_value: 6.082123, y_value: -0.254161
x_value: 6.088407, y_value: -0.254161
x_value: 6.094690, y_value: -0.254161
x_value: 6.100973, y_value: -0.254161
x_value: 6.107256, y_value: -0.254161
x_value: 6.113539, y_value: -0.254161
x_value: 6.119823, y_value: -0.203329
x_value: 6.126106, y_value: -0.203329
x_value: 6.132389, y_value: -0.203329
x_value: 6.138672, y_value: -0.203329
x_value: 6.144955, y_value: -0.211801
x_value: 6.151238, y_value: -0.211801
x_value: 6.157522, y_value: -0.211801
x_value: 6.163805, y_value: -0.211801
x_value: 6.170088, y_value: -0.203329
x_value: 6.176371, y_value: -0.203329
x_value: 6.182655, y_value: -0.203329
x_value: 6.188938, y_value: -0.203329
x_value: 6.195221, y_value: -0.186385
x_value: 6.201504, y_value: -0.186385
x_value: 6.207787, y_value: -0.186385
x_value: 6.214071, y_value: -0.186385
x_value: 6.220354, y_value: -0.169441
x_value: 6.226637, y_value: -0.169441
x_value: 6.232920, y_value: -0.169441
x_value: 6.239203, y_value: -0.169441
x_value: 6.245486, y_value: -0.127081
x_value: 6.251770, y_value: -0.127081
x_value: 6.258053, y_value: -0.127081
x_value: 6.264336, y_value: -0.127081
x_value: 6.270619, y_value: -0.110136
x_value: 6.276902, y_value: -0.110136

[14:15:07.717] Disconnected
