x, y, z
  6.3478,  -3.9064,  -1.5870
  6.4699,  -4.6388,  -0.8545
  6.3478,  -4.8219,  -0.3052
  5.8596,  -4.7609,   0.0610
  5.2492,  -4.5778,   0.3052
  4.8219,  -4.1505,   0.3662
  4.5167,  -3.3570,   0.3662
  4.3336,  -2.6856,   0.3662
  4.3336,  -1.9532,   0.4273
  4.0284,  -1.4039,   0.3662
  3.6622,  -0.7935,   0.1831
  3.2350,  -0.6104,   0.0000
  2.6856,  -0.3662,  -0.1831
  2.1363,  -0.9766,  -0.3052
  1.7090,  -1.7090,  -0.3052
  1.7701,  -2.6856,  -0.2441
  1.8311,  -3.9064,  -0.2441
  1.8311,  -4.5167,  -0.5493
  1.5259,  -3.8453,  -0.9156
  1.1597,  -3.1739,  -1.5870
  0.7324,  -3.1129,  -2.1973
  0.4273,  -3.4791,  -2.6856
  0.4883,  -4.0895,  -2.9908
  0.9156,  -3.7843,  -2.9908
  1.3428,  -2.5025,  -3.0519
  2.0753,  -1.5259,  -3.2960
  2.9298,  -1.1597,  -3.7843
  3.4791,  -1.8311,  -4.3336
  3.7233,  -2.8687,  -4.6999
  3.6012,  -3.5401,  -5.0661
  3.2350,  -3.7233,  -5.1271
  2.9908,  -3.0519,  -5.0661
  2.6246,  -2.3804,  -4.9440
  2.3804,  -2.2584,  -4.5778
  2.0142,  -2.7467,  -4.2116
  1.7701,  -2.5636,  -3.9674
  1.7090,  -1.6480,  -3.3570
  1.5870,  -1.0987,  -2.7467
  1.7090,  -1.7701,  -2.0753
  1.9532,  -2.0142,  -1.2818
  2.2584,  -1.7090,  -0.6104
  2.6246,  -1.1597,  -0.1221
  2.7467,  -0.9156,   0.1831
  2.7467,  -1.1597,   0.1221
  2.8077,  -1.7701,  -0.1221
  2.9298,  -2.8077,  -0.3662
  3.0519,  -3.4181,  -0.5493
  3.1739,  -3.6012,  -0.7935
  3.4181,  -3.4791,  -0.9766
  3.7843,  -3.0519,  -0.9766
  4.0895,  -2.0753,  -0.7935
  4.6388,  -1.0376,  -0.4883
  4.8830,  -0.1831,  -0.2441
  5.1881,  -0.2441,   0.1221
  5.3102,  -1.4649,   0.4273
  5.1271,  -2.7467,   0.7935
  4.8830,  -3.1129,   1.0987
  4.5167,  -2.9908,   1.2818
  4.2116,  -2.9908,   1.3428
  3.9674,  -3.1739,   1.1597
  3.7843,  -2.9908,   0.9766
  3.6012,  -2.3804,   0.6714
  3.4181,  -2.1973,   0.3662
  3.2960,  -2.8077,   0.0000
  3.1129,  -3.2960,  -0.3052
  3.0519,  -3.1129,  -0.6104
