x, y, z
  0.2170,  -0.6301,   0.3115
  0.2266,  -0.6449,   0.3129
  0.2380,  -0.6605,   0.3175
  0.2400,  -0.6699,   0.3399
  0.2391,  -0.6836,   0.3585
  0.2297,  -0.6974,   0.3823
  0.2144,  -0.7103,   0.3999
  0.2011,  -0.7291,   0.4020
  0.1720,  -0.7631,   0.3779
  0.1647,  -0.8041,   0.3364
  0.1821,  -0.8373,   0.2954
  0.1930,  -0.8623,   0.2792
  0.2062,  -0.8828,   0.2728
  0.2488,  -0.9086,   0.2721
  0.2909,  -0.9329,   0.2753
  0.3164,  -0.9595,   0.2659
  0.3287,  -0.9766,   0.2658
  0.3240,  -0.9857,   0.2798
  0.3104,  -0.9987,   0.2959
  0.3095,  -1.0125,   0.3003
  0.3135,  -1.0304,   0.3187
  0.3234,  -1.0310,   0.3527
  0.3314,  -1.0332,   0.3894
  0.3327,  -1.0243,   0.4358
  0.3222,  -1.0115,   0.4840
  0.3030,  -0.9970,   0.5321
  0.2782,  -0.9861,   0.5701
  0.2627,  -0.9927,   0.5956
  0.2673,  -0.9898,   0.6049
  0.2564,  -0.9882,   0.5994
  0.2360,  -0.9859,   0.5945
  0.2085,  -0.9761,   0.5925
  0.1903,  -0.9715,   0.5886
  0.1644,  -0.9613,   0.5961
  0.1282,  -0.9512,   0.6109
  0.0912,  -0.9492,   0.6203
  0.0714,  -0.9450,   0.6245
  0.0553,  -0.9475,   0.6214
  0.0376,  -0.9457,   0.6059
  0.0259,  -0.9490,   0.5768
  0.0190,  -0.9501,   0.5403
  0.0211,  -0.9523,   0.5048
  0.0111,  -0.9505,   0.4780
 -0.0032,  -0.9473,   0.4662
 -0.0210,  -0.9440,   0.4570
 -0.0326,  -0.9466,   0.4446
 -0.0327,  -0.9471,   0.4323
 -0.0264,  -0.9481,   0.4132
 -0.0267,  -0.9545,   0.3825
 -0.0347,  -0.9596,   0.3731
 -0.0504,  -0.9511,   0.3812
 -0.0663,  -0.9414,   0.3838
 -0.0923,  -0.9379,   0.3776
 -0.1006,  -0.9374,   0.3665
 -0.1003,  -0.9356,   0.3543
 -0.1008,  -0.9331,   0.3495
 -0.1128,  -0.9323,   0.3515
 -0.1323,  -0.9370,   0.3466
 -0.1318,  -0.9359,   0.3320
 -0.1293,  -0.9396,   0.3228
 -0.1239,  -0.9335,   0.3236
 -0.1095,  -0.9324,   0.3222
 -0.0770,  -0.9303,   0.3261
 -0.0419,  -0.9267,   0.3375
 -0.0293,  -0.9252,   0.3458
 -0.0160,  -0.9219,   0.3524
 -0.0055,  -0.9187,   0.3523
 -0.0051,  -0.9175,   0.3587
  0.0044,  -0.9168,   0.3655
  0.0177,  -0.9182,   0.3788
  0.0397,  -0.9113,   0.3916
  0.0389,  -0.9153,   0.3981
  0.0323,  -0.9158,   0.3997
  0.0234,  -0.9174,   0.3998
  0.0074,  -0.9226,   0.3956
 -0.0001,  -0.9300,   0.3865
 -0.0054,  -0.9369,   0.3711
 -0.0107,  -0.9422,   0.3668
 -0.0227,  -0.9416,   0.3779
 -0.0381,  -0.9381,   0.3898
 -0.0483,  -0.9366,   0.3984
 -0.0422,  -0.9323,   0.4049
 -0.0308,  -0.9341,   0.4080
 -0.0302,  -0.9300,   0.4129
 -0.0380,  -0.9301,   0.4172
 -0.0349,  -0.9265,   0.4216
 -0.0225,  -0.9275,   0.4168
 -0.0098,  -0.9291,   0.4126
  0.0054,  -0.9315,   0.4085
  0.0178,  -0.9333,   0.4180
  0.0276,  -0.9276,   0.4351
  0.0219,  -0.9273,   0.4494
  0.0242,  -0.9279,   0.4564
  0.0280,  -0.9303,   0.4536
  0.0387,  -0.9320,   0.4530
  0.0454,  -0.9331,   0.4498
  0.0522,  -0.9402,   0.4406
  0.0621,  -0.9418,   0.4264
  0.0792,  -0.9473,   0.4170
  0.0737,  -0.9462,   0.4176
  0.0553,  -0.9497,   0.4275
  0.0341,  -0.9444,   0.4458
  0.0139,  -0.9412,   0.4606
 -0.0116,  -0.9412,   0.4690
 -0.0269,  -0.9380,   0.4714
 -0.0389,  -0.9375,   0.4675
 -0.0417,  -0.9350,   0.4617
 -0.0287,  -0.9358,   0.4544
 -0.0156,  -0.9370,   0.4395
  0.0034,  -0.9363,   0.4315
  0.0214,  -0.9329,   0.4309
  0.0205,  -0.9293,   0.4404
  0.0073,  -0.9325,   0.4472
 -0.0072,  -0.9315,   0.4530
 -0.0253,  -0.9286,   0.4533
 -0.0326,  -0.9258,   0.4511
 -0.0382,  -0.9262,   0.4417
 -0.0328,  -0.9285,   0.4320
 -0.0236,  -0.9302,   0.4223
 -0.0067,  -0.9315,   0.4177
  0.0002,  -0.9314,   0.4180
  0.0061,  -0.9290,   0.4169
  0.0067,  -0.9302,   0.4175
  0.0005,  -0.9279,   0.4229
 -0.0043,  -0.9229,   0.4287
 -0.0013,  -0.9246,   0.4262
  0.0092,  -0.9235,   0.4192
  0.0220,  -0.9184,   0.4197
  0.0248,  -0.9185,   0.4151
  0.0299,  -0.9179,   0.4093
  0.0345,  -0.9201,   0.4065
  0.0392,  -0.9246,   0.3972
  0.0387,  -0.9297,   0.3911
  0.0358,  -0.9350,   0.3888
  0.0248,  -0.9347,   0.4020
  0.0081,  -0.9293,   0.4174
 -0.0052,  -0.9234,   0.4232
 -0.0084,  -0.9230,   0.4170
 -0.0072,  -0.9283,   0.4054
 -0.0017,  -0.9300,   0.3922
  0.0128,  -0.9330,   0.3790
  0.0232,  -0.9444,   0.3739
  0.0410,  -0.9456,   0.3777
  0.0398,  -0.9456,   0.3970
  0.0286,  -0.9429,   0.4175
  0.0100,  -0.9367,   0.4398
 -0.0110,  -0.9326,   0.4566
 -0.0229,  -0.9303,   0.4591
 -0.0210,  -0.9300,   0.4572
 -0.0171,  -0.9331,   0.4561
 -0.0085,  -0.9341,   0.4545
 -0.0044,  -0.9290,   0.4602
 -0.0021,  -0.9314,   0.4696
 -0.0153,  -0.9309,   0.4779
 -0.0197,  -0.9289,   0.4890
 -0.0256,  -0.9286,   0.4856
 -0.0190,  -0.9314,   0.4669
 -0.0159,  -0.9350,   0.4451
