x, y, z
 -0.1406,  -0.1813,   1.4496
 -0.0671,  -0.1871,   1.4435
  0.0015,  -0.1903,   1.3998
  0.0234,  -0.1887,   1.3330
  0.0209,  -0.1923,   1.2585
 -0.0062,  -0.1925,   1.1835
 -0.0496,  -0.1961,   1.1348
 -0.0579,  -0.2051,   1.1204
 -0.0729,  -0.2017,   1.1055
 -0.0990,  -0.2075,   1.0816
 -0.0945,  -0.2097,   1.0360
 -0.0940,  -0.2100,   1.0074
 -0.0869,  -0.2056,   0.9920
 -0.0912,  -0.2061,   0.9784
 -0.0924,  -0.2039,   0.9781
 -0.0942,  -0.1976,   0.9894
 -0.0507,  -0.1957,   1.0192
 -0.0035,  -0.2029,   1.0563
  0.0082,  -0.1970,   1.0823
 -0.0050,  -0.1946,   1.0620
 -0.0089,  -0.1917,   1.0166
 -0.0237,  -0.1881,   0.9894
 -0.0486,  -0.1759,   0.9794
 -0.0508,  -0.1740,   0.9777
 -0.0521,  -0.1697,   0.9914
 -0.0184,  -0.1649,   1.0268
  0.0105,  -0.1570,   1.0739
  0.0458,  -0.1467,   1.1230
  0.0613,  -0.1410,   1.1540
  0.0736,  -0.1382,   1.1618
  0.0532,  -0.1421,   1.1372
  0.0409,  -0.1558,   1.0854
  0.0533,  -0.1567,   1.0269
  0.0649,  -0.1644,   0.9930
  0.0525,  -0.1690,   0.9750
  0.0143,  -0.1714,   0.9687
 -0.0239,  -0.1686,   0.9688
 -0.0463,  -0.1608,   0.9781
 -0.0761,  -0.1611,   0.9895
 -0.0962,  -0.1586,   0.9949
 -0.0811,  -0.1558,   0.9964
 -0.0585,  -0.1523,   1.0013
 -0.0452,  -0.1525,   1.0209
 -0.0311,  -0.1466,   1.0534
 -0.0142,  -0.1440,   1.0920
  0.0209,  -0.1416,   1.1286
  0.0433,  -0.1383,   1.1497
  0.0586,  -0.1386,   1.1603
  0.0688,  -0.1394,   1.1674
  0.0554,  -0.1411,   1.1631
  0.0411,  -0.1484,   1.1333
  0.0342,  -0.1533,   1.0963
  0.0214,  -0.1589,   1.0680
  0.0211,  -0.1587,   1.0559
  0.0139,  -0.1597,   1.0496
  0.0104,  -0.1609,   1.0454
  0.0234,  -0.1611,   1.0487
  0.0255,  -0.1610,   1.0591
  0.0271,  -0.1619,   1.0779
  0.0251,  -0.1550,   1.0960
  0.0188,  -0.1531,   1.1022
  0.0059,  -0.1559,   1.0872
  0.0100,  -0.1522,   1.0627
  0.0262,  -0.1536,   1.0398
  0.0306,  -0.1515,   1.0201
  0.0205,  -0.1576,   1.0117
  0.0078,  -0.1564,   1.0105
  0.0104,  -0.1563,   1.0087
