x, y, z
  3.5401,  -3.9674,  -2.6246
  3.6622,  -3.9064,  -2.5636
  3.6622,  -3.8453,  -2.5636
  3.6012,  -4.0284,  -2.5025
  3.7233,  -4.1505,  -2.5025
  3.7233,  -4.0895,  -2.4415
  3.7233,  -4.0284,  -2.4415
  3.6622,  -3.9064,  -2.5025
  3.6622,  -3.8453,  -2.4415
  3.7233,  -3.7843,  -2.3804
  3.6622,  -3.5401,  -2.5025
  3.6012,  -3.1129,  -2.5636
  3.7233,  -3.1129,  -2.6246
  3.7843,  -3.4791,  -2.5636
  3.7843,  -4.0895,  -2.5636
  3.7843,  -4.3947,  -2.5636
  3.9064,  -4.4557,  -2.5636
  3.7233,  -4.3336,  -2.5025
  3.6622,  -4.1505,  -2.4415
  3.6012,  -4.0284,  -2.5025
  3.6012,  -3.8453,  -2.3804
  3.5401,  -3.7843,  -2.4415
  3.4791,  -3.8453,  -2.3804
  3.6012,  -4.0284,  -2.2584
  3.7233,  -4.1505,  -2.3194
  3.6622,  -4.2116,  -2.2584
  3.6012,  -4.0284,  -2.2584
  3.5401,  -4.0284,  -2.2584
  3.6012,  -3.8453,  -2.2584
  3.5401,  -3.8453,  -2.3194
  3.6622,  -3.7843,  -2.3194
  3.5401,  -3.8453,  -2.3804
  3.4791,  -3.8453,  -2.5025
  3.4791,  -4.0284,  -2.5025
  3.4791,  -4.1505,  -2.5636
  3.4791,  -4.2116,  -2.5025
  3.4181,  -4.2726,  -2.6246
  3.3570,  -4.2726,  -2.6246
  3.2350,  -4.0895,  -2.6856
  3.3570,  -4.0895,  -2.7467
  3.2960,  -3.9064,  -2.8077
  3.1739,  -3.9064,  -2.7467
  3.2350,  -3.6622,  -2.8687
  3.1739,  -3.7233,  -2.9298
  3.2350,  -3.6012,  -3.0519
  3.3570,  -3.4181,  -3.0519
  3.3570,  -3.4791,  -3.1739
  3.3570,  -3.8453,  -3.1739
  3.2350,  -4.0284,  -3.0519
  2.9908,  -4.0895,  -3.0519
  2.9298,  -4.1505,  -2.9908
  2.8687,  -4.0895,  -2.9298
  2.8077,  -3.9674,  -2.9908
  2.8687,  -3.7233,  -3.0519
  3.1739,  -3.7843,  -3.0519
  3.3570,  -3.9674,  -2.9908
  3.6012,  -4.0895,  -2.9298
  3.7843,  -4.0895,  -2.8687
  3.7233,  -4.1505,  -2.7467
  3.7233,  -4.0895,  -2.5025
  3.6012,  -4.0895,  -2.3804
  3.6622,  -4.0284,  -2.1973
  3.4791,  -3.8453,  -2.0142
  3.4181,  -3.7843,  -1.9532
  3.5401,  -3.6012,  -1.8921
  3.5401,  -3.6012,  -1.8921
  3.6012,  -3.7233,  -1.8921
  3.8453,  -3.9674,  -1.8921
  3.9064,  -4.0284,  -1.9532
  3.9674,  -4.0895,  -2.0142
  3.9674,  -4.0284,  -2.0753
  3.9674,  -3.9674,  -2.0142
  3.9674,  -4.1505,  -2.0753
  3.9064,  -4.0284,  -2.1973
  3.7843,  -3.9064,  -2.1973
  3.7233,  -3.7843,  -2.2584
  3.6622,  -3.7843,  -2.3804
  3.7233,  -3.7843,  -2.3194
  3.5401,  -3.9064,  -2.3804
  3.4791,  -3.8453,  -2.3194
  3.4791,  -3.8453,  -2.1973
  3.4791,  -3.7843,  -2.1973
  3.5401,  -3.9064,  -2.1973
  3.4181,  -4.0284,  -2.2584
  3.5401,  -4.0895,  -2.3804
  3.6622,  -3.9674,  -2.3194
  3.7843,  -3.9674,  -2.4415
  3.9064,  -4.0284,  -2.5025
  3.9064,  -4.1505,  -2.5025
  4.0284,  -4.0895,  -2.3804
  3.9674,  -4.0895,  -2.3194
  4.0284,  -4.1505,  -2.1973
  3.9674,  -4.0284,  -2.0753
  3.8453,  -3.9674,  -2.0753
  3.8453,  -3.8453,  -1.8921
  3.8453,  -3.9674,  -1.8921
  3.7233,  -3.8453,  -1.8921
  3.7233,  -3.8453,  -1.8921
  3.7233,  -3.8453,  -2.0753
  3.8453,  -3.9674,  -2.0753
  3.9674,  -4.0895,  -2.0753
  3.9674,  -4.0895,  -2.1363
  4.0284,  -4.0895,  -2.1973
  4.0895,  -4.2726,  -2.1973
  3.9064,  -4.2116,  -2.1973
  3.7843,  -4.1505,  -2.1973
  3.6622,  -4.0284,  -2.1363
  3.4791,  -3.8453,  -2.1363
  3.4181,  -3.7843,  -2.1973
  3.3570,  -3.7233,  -2.1973
  3.3570,  -3.7233,  -2.3194
  3.2960,  -3.8453,  -2.3804
  3.4181,  -3.8453,  -2.3804
  3.4791,  -3.9674,  -2.4415
  3.6622,  -4.0895,  -2.5025
  3.7233,  -4.0895,  -2.4415
  3.7233,  -4.0895,  -2.4415
  3.6622,  -3.9064,  -2.5025
  3.6622,  -3.7843,  -2.4415
  3.6622,  -3.7843,  -2.3194
  3.6622,  -3.7843,  -2.2584
  3.7233,  -3.9064,  -2.2584
  3.8453,  -4.0284,  -2.1973
  3.9064,  -4.0284,  -2.1363
  3.9674,  -4.0284,  -2.0753
  3.9674,  -3.9674,  -2.0142
  3.9064,  -3.9674,  -2.0142
  3.7843,  -3.7233,  -1.9532
  3.7233,  -3.6012,  -2.0142
  3.6622,  -3.5401,  -2.0142
  3.6012,  -3.5401,  -2.0753
  3.6622,  -3.7233,  -2.1973
  3.7233,  -3.7233,  -2.3194
  3.7233,  -3.7843,  -2.3804
  3.8453,  -4.0284,  -2.3194
  3.9674,  -4.2116,  -2.3804
  3.9064,  -4.2116,  -2.3804
  3.8453,  -4.0895,  -2.4415
  3.6622,  -4.0284,  -2.4415
  3.7233,  -3.9674,  -2.4415
  3.6622,  -3.9064,  -2.3804
  3.6012,  -3.9064,  -2.3194
  3.5401,  -3.8453,  -2.2584
  3.4791,  -3.7843,  -2.2584
  3.4791,  -3.6622,  -2.2584
  3.5401,  -3.7233,  -2.2584
  3.5401,  -3.8453,  -2.1973
  3.6012,  -3.8453,  -2.1973
  3.6622,  -3.7843,  -2.1973
  3.7843,  -3.9674,  -2.2584
  3.8453,  -4.0284,  -2.2584
  3.7843,  -3.9674,  -2.2584
  3.7843,  -4.0284,  -2.2584
  3.7843,  -4.2116,  -2.3194
  3.7843,  -4.1505,  -2.3804
  3.6012,  -4.2116,  -2.2584
  3.4181,  -4.0284,  -2.2584
  3.2960,  -3.7233,  -2.2584
  3.1739,  -3.6622,  -2.1973
  3.1129,  -3.5401,  -2.1973
  3.1739,  -3.5401,  -2.1973
  3.1739,  -3.6622,  -2.2584
  3.4791,  -3.9064,  -2.3194
  3.7233,  -4.1505,  -2.3804
  3.7843,  -4.1505,  -2.3804
  3.9064,  -4.1505,  -2.4415
  4.0284,  -4.2726,  -2.5025
  3.9064,  -4.0895,  -2.3804
  3.7843,  -3.8453,  -2.3194
  3.6012,  -3.8453,  -2.2584
  3.4791,  -3.7233,  -2.1973
  3.4791,  -3.7843,  -2.1363
  3.4791,  -3.7233,  -2.0753
  3.4181,  -3.6622,  -2.1363
  3.5401,  -3.9064,  -2.2584
  3.6622,  -3.8453,  -2.1973
  3.7233,  -3.9674,  -2.2584
  3.7843,  -3.9674,  -2.2584
  3.7843,  -3.9674,  -2.3194
  3.7843,  -4.0895,  -2.3804
  3.8453,  -4.1505,  -2.3804
  3.6622,  -3.9674,  -2.3804
  3.5401,  -3.9064,  -2.3194
  3.4181,  -3.7843,  -2.5025
  3.4791,  -3.6622,  -2.4415
  3.6012,  -3.7233,  -2.5025
  3.6012,  -3.7843,  -2.5025
  3.5401,  -4.0284,  -2.3804
  3.6012,  -4.0284,  -2.3194
  3.6012,  -3.9064,  -2.3194
  3.5401,  -3.9674,  -2.3804
  3.4791,  -3.8453,  -2.3194
  3.5401,  -3.7843,  -2.2584
  3.4181,  -3.8453,  -2.1973
  3.5401,  -3.7843,  -2.2584
  3.6622,  -3.8453,  -2.3194
  3.8453,  -3.9064,  -2.3194
  3.8453,  -4.0895,  -2.3194
  3.9064,  -4.1505,  -2.3804
  3.9674,  -3.9674,  -2.3804
  4.0284,  -3.9674,  -2.3804
  3.8453,  -3.8453,  -2.3194
  3.7233,  -3.9674,  -2.1363
  3.6012,  -3.8453,  -2.0142
  3.5401,  -3.7233,  -2.0142
  3.4181,  -3.7843,  -2.0753
  3.3570,  -3.7843,  -2.1363
  3.2350,  -3.9064,  -2.0753
  3.2350,  -3.9064,  -2.1973
  3.1739,  -4.0284,  -2.2584
  3.2960,  -4.0895,  -2.3804
  3.3570,  -4.0284,  -2.3804
  3.4181,  -4.0895,  -2.4415
  3.4181,  -4.0284,  -2.5025
  3.3570,  -3.9064,  -2.5025
  3.5401,  -3.9674,  -2.5636
  3.5401,  -3.9674,  -2.5025
  3.5401,  -3.9064,  -2.5025
  3.5401,  -3.9064,  -2.4415
  3.6622,  -3.9064,  -2.5025
  3.7233,  -3.9064,  -2.5025
  3.7233,  -3.9064,  -2.3194
  3.6622,  -3.9064,  -2.1973
  3.7843,  -3.9064,  -2.2584
  3.8453,  -3.9064,  -2.1363
  3.8453,  -3.9674,  -2.1363
  3.8453,  -3.9064,  -2.0753
  3.8453,  -3.9064,  -2.0753
  3.8453,  -3.9674,  -2.1363
  3.8453,  -4.0284,  -2.1363
  3.9674,  -3.9064,  -2.1363
  3.9064,  -3.8453,  -2.1363
  3.8453,  -3.7843,  -2.1973
  3.8453,  -3.8453,  -2.1973
  3.8453,  -4.0284,  -2.1973
  3.6622,  -3.9064,  -2.1973
  3.5401,  -3.7843,  -2.1973
  3.6012,  -3.6622,  -2.3194
  3.5401,  -3.6622,  -2.5025
  3.6012,  -3.7233,  -2.4415
  3.6012,  -3.7233,  -2.4415
