x, y, z
 76.9066,  26.9784,  -9.1556
 78.3715,  22.7058,  -7.8127
 79.4702,  20.2643,  -6.3478
 80.6909,  17.5176,  -4.8830
 81.7286,  15.8086,  -3.9064
 82.2779,  17.3345,  -3.8453
 81.9117,  21.1798,  -4.4557
 80.2637,  20.2643,  -5.4323
 77.4560,   8.7283,  -6.4089
 73.9769,  -5.9206,  -7.2024
 70.2536, -16.6021,  -7.7517
 67.0797, -22.4006,  -8.1179
 65.1265, -27.8329,  -7.7517
 64.7603, -33.4483,  -6.3478
 66.4083, -35.9508,  -3.1739
 69.2770, -28.9926,   2.2584
 72.5730, -17.2735,   9.5218
 75.8080, -11.0477,  17.3345
 78.3715,  -9.0945,  24.4758
 79.4092,  -7.9958,  30.7016
 78.7378,  -8.3010,  35.7677
 77.2729,  -8.5452,  40.2234
 75.1366,  -8.7283,  44.2518
 72.5730,  -8.1179,  48.0361
 68.9108,  -7.7517,  52.1256
 64.6992,  -7.4465,  56.0930
 59.6332,  -9.1556,  59.7552
 54.0178, -10.0101,  62.6850
 48.5855,  -9.3387,  64.9434
 43.2752,  -7.4465,  66.8966
 38.0871,  -6.7751,  68.0563
 32.7769,  -8.9724,  68.1784
 27.8329, -13.1230,  66.9576
 23.4382, -19.2267,  64.3330
 19.4708, -26.6732,  61.0370
 16.2969, -35.5235,  57.8021
 14.3437, -42.1155,  55.4216
 13.4892, -44.6181,  53.8957
 13.6113, -44.8622,  52.8581
 14.6489, -46.1440,  51.9425
 16.2358, -48.6465,  51.4542
 18.1890, -52.7360,  51.9425
 20.0812, -51.1490,  53.4074
 20.8747, -46.0830,  55.2995
 20.3864, -38.0871,  56.7644
 17.9449, -32.1665,  57.4358
 14.0385, -30.3354,  57.0086
  9.2166, -30.1523,  55.2385
  4.0895, -33.2652,  51.9425
 -1.2207, -34.3028,  47.6699
 -6.8361, -39.7961,  42.8480
-12.3295, -47.2427,  37.7819
-17.1514, -49.4400,  32.6548
-20.8747, -45.1674,  28.0770
-23.3772, -41.6272,  23.6824
-24.7810, -41.5662,  19.5929
-25.3914, -40.3455,  16.4800
-25.0862, -35.7067,  14.4658
-24.4148, -27.5277,  13.0009
-23.3772, -18.9825,  11.9633
-22.4006, -13.0619,  10.9867
