x, y, z
 69.3991, -18.1280,  28.9926
 62.8681, -18.4332,  29.9692
 56.4592, -19.7760,  31.1289
 50.7828, -23.0720,  32.6548
 46.2050, -24.2927,  34.4249
 42.9090, -22.4006,  36.8053
 40.1013, -21.6681,  39.1858
 37.1715, -23.6824,  40.9558
 35.1573, -31.1899,  42.9090
 33.8145, -35.3404,  45.4726
 33.0210, -36.7443,  48.9517
 32.8379, -38.2702,  53.3464
 32.8990, -38.2092,  58.4124
 32.6548, -36.0729,  63.2344
 31.8613, -33.5704,  67.5069
 30.0302, -32.1665,  70.9250
 27.0394, -34.9132,  73.5496
 23.8044, -36.9884,  75.6859
 20.9357, -37.0495,  77.8222
 18.4332, -37.6598,  79.8975
 16.1138, -38.3312,  81.7286
 13.3671, -38.6975,  83.0103
 10.1321, -38.1481,  84.0480
  6.4699, -36.6832,  84.4752
  2.3194, -35.2794,  84.5973
 -1.7090, -35.4625,  84.4142
 -5.3713, -36.1339,  84.2311
 -8.4231, -36.3781,  84.0480
-10.9256, -35.5235,  83.6818
-13.1230, -35.9508,  83.4376
-14.6489, -39.4910,  82.8272
-15.8696, -40.1013,  81.8506
-17.4566, -37.2936,  80.3247
-19.8370, -35.7067,  78.0663
-22.8889, -36.5612,  75.1366
-26.6121, -36.2560,  71.9016
-30.3964, -35.9508,  68.6056
-34.1197, -36.3781,  65.7979
-37.7819, -35.8898,  63.5395
-41.0169, -34.9742,  61.7695
-44.0687, -33.0821,  60.0604
-46.9985, -30.0302,  58.5955
-49.7452, -25.9407,  56.9475
-52.1256, -23.6824,  55.1164
-54.0178, -22.5837,  53.4074
-55.3606, -20.8136,  51.5152
-56.5203, -18.9825,  49.1348
-58.0462, -18.3111,  46.3271
-59.7552, -18.8604,  43.3973
-61.5253, -19.7150,  40.3455
-63.4175, -17.7007,  37.2326
-64.7603, -13.8554,  34.1197
-65.8589, -11.2308,  30.5795
-66.7135, -12.5126,  27.1615
-67.3238, -15.1982,  23.6824
-67.3238, -16.1138,  20.5084
-66.7745, -13.3061,  18.0670
-65.7369,  -8.1179,  15.9307
-64.7603,  -4.5778,  14.0385
-63.8447,  -1.7701,  12.2684
-62.9292,   1.8921,   9.8880
-62.1357,   4.1505,   7.0193
-61.5253,   4.0895,   3.5401
-60.7318,   2.1973,  -0.4883
-60.3656,   0.7935,  -4.9440
-60.9760,   1.4039,  -9.7049
-61.7084,   2.1363, -14.6489
-62.3188,   2.3194, -19.1046
-62.5629,   2.5025, -23.2551
-62.1967,   3.4791, -26.7953
-61.1591,   4.7609, -29.5419
-59.2669,   6.4699, -31.8613
-56.7034,   8.7893, -33.8755
-54.2619,   9.8880, -35.8287
-51.7594,   8.7893, -37.7819
-49.8062,   6.6530, -39.4299
-48.3413,   5.6764, -40.3455
-47.3037,   8.0569, -40.5896
-46.5102,  13.3671, -40.4065
-45.8388,  18.7994, -39.8572
-45.1674,  22.3395, -39.1247
-44.8012,  25.4524, -38.6364
-43.8246,  29.4198, -38.5144
-42.2376,  31.6782, -38.7585
-40.2844,  31.5561, -39.2468
-37.9650,  29.9692, -40.2234
-35.3404,  29.2367, -41.4441
-32.8990,  29.1147, -42.6649
-30.3964,  28.9926, -43.8246
-28.2601,  29.4809, -44.8012
-26.6732,  30.4575, -45.5947
-25.2083,  30.4575, -46.2050
-23.5603,  29.4809, -46.9375
-21.5461,  27.1615, -47.9141
-19.3487,  23.6824, -48.7686
-17.1514,  19.7760, -49.1348
-14.8320,  16.4800, -49.1348
-12.6957,  12.7567, -48.7075
-10.4373,  11.3529, -47.6089
 -8.3010,  13.1230, -46.1440
 -6.5920,  16.6631, -44.4960
 -5.0661,  20.2033, -42.6038
 -3.7843,  23.4382, -40.7117
 -2.2584,  25.8187, -38.6364
 -0.9156,  27.4667, -36.5612
  0.0610,  29.1757, -34.5470
  0.9156,  30.4575, -32.5938
  1.2818,  31.3730, -30.8237
  1.2818,  32.3496, -29.4809
  1.2818,  32.4717, -28.5653
  1.4649,  30.0302, -28.0160
  2.1973,  26.7953, -27.7108
  3.4791,  25.2083, -27.5887
  4.8830,  23.6824, -27.3446
  6.2868,  19.9591, -26.9784
  7.7517,  15.1982, -26.0018
  8.9724,  11.7191, -24.5369
 10.1932,   9.7049, -22.7668
 11.6581,   8.6062, -20.8747
 12.8788,   7.6296, -19.0436
 13.9775,   5.3713, -17.4566
 15.1372,   3.1739, -15.8696
 16.3579,   1.7090, -14.2216
 17.1514,   1.3428, -12.4516
 17.6397,   1.1597, -10.3763
 17.5176,   2.0753,  -8.3010
 16.9683,   3.9064,  -6.3478
 15.8086,   5.9816,  -4.5778
 14.4047,   6.4089,  -2.9298
 12.7567,   5.0050,  -1.2818
 11.1698,   5.0661,   0.3662
  9.5218,   6.1647,   2.0142
  8.2400,   6.4089,   3.6622
  6.9582,   5.9206,   5.0050
  5.7375,   6.2868,   6.1647
  4.3947,   7.7517,   6.8361
  2.9298,   8.7283,   7.2634
  1.4039,   8.5452,   7.3244
 -0.3052,   8.5452,   7.3244
 -2.0753,   7.7517,   7.3244
 -3.6012,   6.4089,   7.1413
 -4.8219,   4.7609,   6.8361
 -5.7375,   3.2960,   6.5920
 -6.2868,   3.3570,   6.3478
 -6.5310,   4.3336,   6.2258
 -6.6530,   5.2492,   5.9816
 -6.7751,   5.0661,   5.5544
 -6.6530,   4.3336,   5.1271
 -6.6530,   3.3570,   4.8219
 -6.4699,   2.8077,   4.6999
 -5.7985,   2.0753,   4.6999
 -5.1881,   1.6480,   4.6999
 -4.7609,   1.7701,   4.4557
 -4.5167,   1.6480,   4.0895
 -4.1505,   0.3052,   3.5401
 -3.8453,   0.2441,   2.7467
 -3.3570,   1.5259,   1.8311
 -2.7467,   2.7467,   1.0376
 -2.1363,   2.3194,   0.0610
 -1.5870,  -0.1831,  -0.9156
 -0.7935,  -1.8311,  -2.1363
  0.0000,  -2.8687,  -3.3570
  0.8545,  -4.3947,  -4.5167
  1.7090,  -6.2868,  -5.4933
  2.5636,  -7.2634,  -6.1037
  3.3570,  -7.1413,  -6.2258
  3.9064,  -7.5686,  -6.2868
  4.2726,  -7.9348,  -6.1647
  4.6388,  -7.2634,  -6.1037
  5.0661,  -6.3478,  -6.0427
  5.3713,  -6.0427,  -5.8596
  5.4323,  -5.7375,  -5.4933
  5.3713,  -4.2726,  -5.1271
  5.3713,  -3.3570,  -4.4557
  5.3102,  -3.2350,  -3.8453
  5.1881,  -2.5636,  -3.4181
  5.2492,  -2.8687,  -3.1739
  5.3713,  -3.2350,  -3.0519
  5.6764,  -3.0519,  -3.1129
  6.1037,  -3.0519,  -3.1129
  6.4089,  -2.9908,  -3.2960
  6.7141,  -3.6622,  -3.8453
  6.8361,  -5.0050,  -4.2726
  7.0193,  -5.6154,  -4.7609
  7.0803,  -5.4323,  -5.1271
  7.1413,  -5.4323,  -5.4323
  7.2024,  -6.1647,  -5.8596
  7.1413,  -7.1413,  -6.4089
  7.2634,  -7.8127,  -6.7141
  7.4465,  -8.4231,  -7.0193
  7.6296,  -8.8504,  -7.1413
  7.6296,  -8.6062,  -6.9582
  7.4465,  -8.1790,  -6.7751
  7.1413,  -8.7893,  -6.4699
  6.7141,  -8.9724,  -6.1647
  6.1647,  -8.3010,  -5.9206
  5.7985,  -7.0803,  -5.6764
  5.4933,  -6.1647,  -5.1881
  5.3713,  -6.1647,  -4.5778
  5.3102,  -6.1037,  -3.7233
  5.4933,  -4.7609,  -2.8687
  5.6764,  -3.4791,  -1.9532
  5.6764,  -3.1129,  -1.1597
  5.6154,  -3.0519,  -0.6714
  5.2492,  -2.5025,  -0.5493
  4.7609,  -2.1973,  -0.6104
  4.2726,  -2.0753,  -0.9156
  3.9674,  -2.9298,  -1.4039
  3.7233,  -4.1505,  -1.9532
  3.5401,  -5.1881,  -2.3194
  3.7233,  -6.1037,  -2.4415
  3.6622,  -6.5920,  -2.3804
  3.7233,  -5.8596,  -2.1973
  3.7233,  -4.9440,  -2.0142
  3.4791,  -4.2726,  -1.8311
  3.1739,  -3.8453,  -1.8311
  2.9298,  -3.8453,  -2.1363
  2.6856,  -3.9674,  -2.5636
  2.4415,  -4.2726,  -3.1129
  2.5025,  -4.8219,  -3.4791
  2.5025,  -5.4323,  -3.8453
  2.6856,  -5.5544,  -3.9064
  2.8687,  -5.4933,  -3.9064
  2.9298,  -5.1271,  -3.8453
  3.1129,  -4.8219,  -3.7843
  3.1129,  -5.1271,  -3.9064
  2.9298,  -5.7375,  -3.9674
  2.8687,  -6.7141,  -4.0895
  2.9298,  -6.9582,  -4.1505
  2.8687,  -5.9206,  -3.9674
  2.9298,  -5.3102,  -3.7843
  2.9908,  -4.7609,  -3.5401
  3.2350,  -4.4557,  -3.1739
  3.4181,  -4.0895,  -2.8077
  3.7233,  -3.7843,  -2.4415
  4.0284,  -3.6012,  -2.0753
  4.2726,  -3.2960,  -1.7701
  4.1505,  -3.1739,  -1.7701
  4.0895,  -3.4181,  -1.8921
  3.9674,  -4.0284,  -2.0753
  4.1505,  -4.5167,  -2.3194
  4.3947,  -4.8219,  -2.5025
  4.9440,  -5.2492,  -2.5636
  5.5544,  -5.8596,  -2.3194
  6.1037,  -5.5544,  -1.8921
  6.4699,  -4.7609,  -1.4039
  6.4699,  -3.8453,  -1.0376
  6.3478,  -3.1739,  -1.0376
  5.8596,  -3.2960,  -1.0987
  5.4933,  -4.0284,  -1.4649
  5.1881,  -4.5167,  -1.7701
  5.0661,  -5.0050,  -2.0753
  4.8219,  -4.8219,  -2.2584
  4.7609,  -4.3947,  -2.4415
  4.3336,  -3.9674,  -2.6246
  3.8453,  -4.2726,  -2.8077
  3.2350,  -4.4557,  -3.1739
  2.5636,  -4.6999,  -3.6012
  2.0753,  -4.5167,  -3.9674
  1.8921,  -4.4557,  -4.1505
  1.8921,  -4.5778,  -4.3947
  2.1973,  -5.2492,  -4.5167
  2.7467,  -6.0427,  -4.5167
  3.1129,  -6.3478,  -4.3336
  3.4791,  -6.2258,  -4.0895
  3.7843,  -5.6764,  -3.6012
  4.0284,  -4.7609,  -3.1739
  4.2116,  -4.5167,  -2.7467
  4.3336,  -4.3947,  -2.5025
  4.5167,  -4.4557,  -2.3804
  4.7609,  -5.3102,  -2.3804
  5.0050,  -6.2868,  -2.3804
  5.1881,  -6.0427,  -2.3804
  5.1271,  -5.4323,  -2.3804
  4.8830,  -5.3102,  -2.1363
  4.8219,  -5.2492,  -1.9532
  4.5778,  -4.6999,  -1.7090
  4.3947,  -4.0284,  -1.2818
  4.2726,  -3.7233,  -1.0376
  4.2116,  -3.7233,  -0.8545
  4.1505,  -4.2726,  -0.7935
  4.0284,  -4.2726,  -0.7324
  3.8453,  -4.3947,  -0.7324
  3.7233,  -4.0284,  -0.8545
  3.5401,  -3.2960,  -0.8545
  3.2350,  -2.9908,  -0.7935
  3.1129,  -3.0519,  -0.7324
  2.9298,  -3.2350,  -0.6714
  2.6246,  -2.8687,  -0.6104
  2.6246,  -2.2584,  -0.6104
  2.5025,  -2.7467,  -0.7935
  2.6246,  -3.4791,  -0.9156
  2.6856,  -3.7233,  -1.3428
  2.9298,  -4.2116,  -1.5870
  3.0519,  -4.6388,  -1.8311
  3.2960,  -4.5778,  -1.8311
  3.4181,  -3.7843,  -1.7701
  3.6012,  -3.3570,  -1.7090
  3.7843,  -3.1129,  -1.6480
  3.7843,  -2.9908,  -1.7090
  3.9674,  -3.4181,  -1.8921
  4.1505,  -3.9064,  -2.0753
  4.5167,  -4.4557,  -2.3804
  4.6999,  -4.6999,  -2.5636
  5.0661,  -4.6388,  -2.7467
  5.3713,  -4.3947,  -2.8077
  5.4323,  -4.3336,  -2.8687
  5.5544,  -4.6388,  -2.8077
  5.4323,  -4.3336,  -2.8687
  5.0661,  -3.6012,  -2.9908
  4.6999,  -3.4791,  -3.0519
  4.2726,  -3.6622,  -3.1129
  3.8453,  -3.3570,  -3.1129
  3.7843,  -3.1129,  -3.1129
  3.7233,  -2.8077,  -2.9908
  3.9674,  -2.8687,  -2.8687
  4.3947,  -2.9298,  -2.8077
  4.5167,  -3.2960,  -2.8687
  4.5167,  -3.9674,  -2.9298
  4.5167,  -4.6999,  -2.9298
  4.6388,  -5.1271,  -2.8077
  4.6388,  -4.7609,  -2.8077
  4.5778,  -4.6999,  -2.6856
  4.5778,  -5.0050,  -2.5025
  4.6388,  -5.3713,  -2.2584
  4.6388,  -5.4933,  -1.9532
  4.5167,  -4.9440,  -1.6480
  4.3947,  -3.1739,  -1.3428
  4.0895,  -1.8311,  -1.0376
  3.6622,  -1.8311,  -0.9766
  3.2350,  -2.4415,  -0.9156
  2.8687,  -2.9908,  -1.0376
  2.6246,  -3.2960,  -1.2818
  2.6246,  -3.7233,  -1.5259
  2.8077,  -3.7843,  -1.6480
  3.0519,  -3.7233,  -1.5259
  3.3570,  -3.7233,  -1.4649
  3.6012,  -3.5401,  -1.3428
  4.0895,  -3.2960,  -1.2818
  4.2726,  -3.1129,  -1.2818
  4.6388,  -3.4791,  -1.2207
  4.6388,  -3.3570,  -1.3428
  4.5778,  -3.5401,  -1.5259
  4.5167,  -4.4557,  -1.5870
  4.4557,  -4.9440,  -1.8311
  4.3336,  -4.6388,  -1.9532
  4.3947,  -4.3947,  -2.0142
  4.3947,  -4.2726,  -1.8921
  4.4557,  -3.9674,  -1.8311
  4.7609,  -3.7233,  -1.7701
  4.9440,  -3.7233,  -1.8921
  5.0661,  -3.9674,  -1.9532
